txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,output_min_max_ratio,fee,first_input_addr,sender_tx_count_1h,sender_tx_count_24h,sender_time_since_last_tx_min,sender_distinct_asn_last10,sender_distinct_ip_last10,sender_amount_zscore,is_anomaly,anomaly_type,wallet_ids,canonical_wallet_id
396dc71756511a10d9a035a800a0333e,1,1,1,1,0.02574556,0.02567777,1.0026400267624487,0,1.0,6.779e-05,369fd28e271fff92a9527f6f8170ebf,0,1,219.18955848333331,1,1,-0.3831590598699099,0,normal,,591
69576502a5067005ceef60b6de13a611,1,1,1,1,0.06014309,0.0599825,1.0026772808735882,0,1.0,0.00016059,3c47675f97be2dd8f9b72aed85c16bd,0,0,-1.0,1,1,3.0983784224311663,0,normal,,219
db3429a94d75b0ee9845a796c4117517,2,2,2,2,0.06636926,0.06616118,1.0031450466874987,0,1.0,0.00020808,15274eeb61df906257035db3fead90a,0,0,-1.0,1,1,-0.5487763953438357,0,normal,,495
db247ea29a2363fe6901c88c3d8a3090,1,2,1,2,0.03408662,0.03400366,1.0024397373694478,0,1.0,8.296e-05,30053f6b86d066b1ba827c6c97a24ad,0,1,118.20935055,1,1,0.0,0,normal,,590
15459b485b4e279bfbab907a4051dbda,1,1,1,1,0.03212599,0.03206274,1.0019726947852867,0,1.0,6.325e-05,17c7c40c422d03ef29a6339577bc55a,0,1,60.57764973333334,1,1,0.0,0,normal,,257
de4f591d3ad22bd9c47112c99cd3ffdd,1,2,1,2,0.0695414,0.06928746,1.0036650210586449,0,1.0,0.00025394,bc1qcab24f1744ee3fd36ec1bd000b1f5e,0,2,734.7215175,1,1,3.4490635542913664,0,normal,,696
50d3802db876a45588b3152d845a91b8,1,2,1,2,0.05173098,0.05167314,1.0011193436280437,0,1.0,5.784e-05,3d7665cfe0490593985fb6217dc8eff,0,0,-1.0,0,0,0.0,0,normal,,153
45bd0e4201c3f2ebba807c993904a036,1,1,1,1,0.28557456,0.2844951,1.0037943008508758,0,1.0,0.00107946,1dcb91d593c572b4347dbca7321a8b2,0,0,-1.0,1,1,0.5439410063455945,0,normal,,488
38efa3bc9457f3886f2aec8a53c9aacb,1,2,1,2,0.14014635,0.13993934,1.001479283809685,0,1.0,0.00020701,10fc799907276ea44c07a9ad64acb1f,0,0,-1.0,0,0,0.0,0,normal,,605
bd9400e085e7cc1a1940895e94ac512d,1,2,1,2,0.01590426,0.01589142,1.000807983175827,0,1.0,1.284e-05,bc1qf15784018267c47a1b58066160a6b4,0,9,205.02462898333334,1,1,-2.1460280731231594,0,normal,,94
0525c043c5ad17e4839cdfa206de1761,1,2,1,2,0.0119717,0.0119272,1.0037309678717552,0,1.0,4.45e-05,3043d721bcb404c21d8b96a62ada157,0,2,424.28506293333334,1,1,1.6755234406597141,0,normal,,789
a7ea55af2a11324922ed817a8e6c4bf5,2,2,2,2,0.02324946,0.0231583,1.0039363856587056,0,1.0,9.117e-05,bc1qf15784018267c47a1b58066160a6b4,1,10,40.529024883333335,1,1,-1.1428238903879084,0,normal,,94
209ebc4644b6cc9e890459d78c69e2e8,1,2,1,2,0.06420525,0.06400232,1.0031706663133462,0,1.0,0.00020292,bc1q0a4c9f9384ec2b44feacaed248a9a7,0,1,284.84787328333334,1,1,0.0,0,normal,,143
98a8a428266ecb23227763f8fb634b0b,1,1,1,1,0.05446973,0.0543326,1.0025238990955705,0,1.0,0.00013713,bc1q0a4c9f9384ec2b44feacaed248a9a7,1,2,9.291280533333332,1,1,-10.0,0,normal,,143
ed441085502426c63a53de538375e8f9,1,1,1,1,0.02592504,0.0258327,1.0035745392467685,0,1.0,9.234e-05,17c7c40c422d03ef29a6339577bc55a,0,2,132.89211943333333,1,1,0.29555392219789844,0,normal,,257
3e7b15a3eefdf1cf6fa760a9c19bfe2a,1,1,1,1,0.04814497,0.04809326,1.0010752026375422,0,1.0,5.171e-05,1ae9bec35c7936c5b9962c6e61fecc0,0,0,-1.0,1,1,1.4509408570502358,0,normal,,61
80de1dbe4af73ae2daf398378ab55352,1,1,1,1,0.05287063,0.05273726,1.002528952016089,0,1.0,0.00013337,bc1q8d354309624ec9e80382eb36777be4,0,1,1352.9484952333332,1,1,0.0,0,normal,,766
f2ae7fce877a71fc9d9fbeb36207db63,1,2,1,2,0.06546272,0.06536504,1.0014943768106008,0,1.0,9.768e-05,3d7665cfe0490593985fb6217dc8eff,0,1,135.61455368333333,1,1,0.0,0,normal,,153
be4834fc0ca90fd21d8271538f412ef9,1,1,1,1,0.01924833,0.01919493,1.0027819846178132,0,1.0,5.34e-05,3bf8e8ba0c9da72368acd40b8f14e3c,0,0,-1.0,1,1,-1.142088383987431,0,normal,,513
f5ed6b7fd7876a50ab7a63e366e66f92,1,1,1,1,0.01601574,0.01597487,1.00255839327644,0,1.0,4.087e-05,17c7c40c422d03ef29a6339577bc55a,1,3,32.57335035,1,1,-1.1212016611836284,0,normal,,257
02f865f8226001c62023fd4bab89736b,1,2,1,2,0.13115715,0.13083662,1.0024498492853149,0,1.0,0.00032054,bc1qd47d57fa5a91ca059dd55d4b943e30,0,0,-1.0,0,0,0.0,0,normal,,177
5b0334d80f4d6c400f5f9707a008ac20,1,3,1,3,0.31430215,0.31397451,1.0010435242020126,0,1.0,0.00032765,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,0,-1.0,0,0,0.0,0,normal,,707
8778690f04486e5ef506bb135b00b3cf,1,2,1,2,0.01158094,0.0115468,1.0029566633179756,0,1.0,3.414e-05,115b025f020e992b576255e98549f22,0,1,281.2751154333333,1,1,0.07993409130345128,0,normal,,254
af4637b3c9a62c3735078c5dcb62f5b6,1,2,1,2,0.23365786,0.23329848,1.001540430096244,0,1.0,0.00035938,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,1,9.763066433333334,1,1,0.0,0,normal,,707
ee56aea4c76e8e041b64ef325aa288e1,1,1,1,1,0.34210556,0.34153542,1.0016693436950113,0,1.0,0.00057014,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,2,2,0.014462016666666666,1,1,1.6895320177039193,0,normal,,707
c08608612fa83aa48bf9a66d7782e83f,1,2,1,2,0.00631862,0.00630114,1.002774101194387,0,1.0,1.749e-05,bc1q13b22cedcabf9465f6ba53d226a8b3,0,0,-1.0,0,0,0.0,0,normal,,431
a1471be7c348a88a552312880931b182,1,1,1,1,0.12907478,0.12857655,1.0038749678693353,0,1.0,0.00049823,bc1qf04580e3a68a707e710b558639bd41,0,1,711.2979382,1,1,3.124952402009761,0,normal,,363
0b9fec78d90ef921c11aa7ba0960a59c,2,1,2,1,0.00870674,0.00870005,1.0007689610979245,0,1.0,6.7e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,1,1,39.529198433333335,1,1,0.0,0,normal,,431
607b0110404c89c73573947e94d863d1,1,2,1,2,0.40151898,0.40106246,1.0011382765666974,0,1.0,0.00045652,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,3,62.154721316666674,1,1,2.2793158916937357,0,normal,,707
6f2ca670dea269f1b57bff6fe0b2be47,1,2,1,2,0.02400619,0.023926,1.0033515840508234,0,1.0,8.02e-05,15ef787f2e6195f732e2016add702c9,0,1,544.78776705,1,1,-3.645137529862229,0,normal,,297
6b493c5eb424ecf36a7c2cfc4239433a,1,1,1,1,0.00721928,0.00721433,1.0006861344019473,0,1.0,4.95e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,1,2,51.51378213333333,1,1,-0.24571629566353387,0,normal,,431
ae1b0ed0dade999c70cb2ac4603820e5,1,2,1,2,0.0088418,0.00883586,1.0006722605383065,0,1.0,5.95e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,2,3,2.395938033333333,1,1,1.4490798013360595,0,normal,,431
cb4d4a6619cb0881a31de68a12c560f0,1,1,1,1,0.27826094,0.27796983,1.0010472719287558,0,1.0,0.00029111,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,4,48.3337218,1,1,-0.7391138906629416,0,normal,,707
cbd93d47966db02f3d9803952621b899,1,1,1,1,0.02266272,0.02263021,1.0014365752681924,0,1.0,3.251e-05,17c7c40c422d03ef29a6339577bc55a,0,4,169.49883110000002,1,1,0.07125766948286089,0,normal,,257
564c02871581197f59de16435ea10a60,1,2,1,2,1.13407626,1.13179874,1.0020123012329913,0,1.0,0.00227751,198af5c6b11b7cb6372542482c56b21,0,1,1035.7522681333332,1,1,0.2263225453035828,0,normal,,478
842a4b9596bc3f42797e6c891bbcaf45,2,1,2,1,0.01999272,0.01991322,1.0039923226881438,0,1.0,7.951e-05,17c7c40c422d03ef29a6339577bc55a,1,5,8.099957716666667,1,1,-0.3484663156280901,0,normal,,257
4c442d17d98d2038f81379f3a170711f,1,3,1,3,0.02820501,0.028141230000000003,1.0022664254547509,0,1.0,6.379e-05,17c7c40c422d03ef29a6339577bc55a,2,6,23.61974731666667,1,1,1.0599560982794243,0,normal,,257
5d2c710b27bc843b2edffe45404e3a13,1,1,1,1,0.24804762,0.24762615,1.001702041565481,0,1.0,0.00042147,1dcb91d593c572b4347dbca7321a8b2,0,1,334.1363034166667,1,1,-0.08134028232078278,0,normal,,488
2bac7c8931d83f7868437031ff36fe7f,1,1,1,1,0.1277621,0.12743593,1.0025594822433515,0,1.0,0.00032617,1f8cbab97790e845e472e2276c3e642,0,0,-1.0,0,0,0.0,0,normal,,542
1a6f94828ef30f13c7ec4955b2123326,1,1,1,1,0.01958831,0.01953494,1.0027320278434437,0,1.0,5.337e-05,bc1q68949b00af5b3a2812859a1337739e,0,0,-1.0,1,1,-0.1402362490592306,0,normal,,134
c82c471d4e08aaaae4ac38e6ffbf9be3,1,1,1,1,0.26601247,0.26520871,1.0030306696940685,0,1.0,0.00080376,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,5,67.06113309999999,1,1,-0.8429878006304389,0,normal,,707
eeab83777d6fdb6a3f4d9bdb0c24fdbe,1,3,1,3,0.31581154,0.31486668,1.0030008256192748,0,1.0,0.00094487,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,6,25.987134683333334,1,1,0.17907752666969218,0,normal,,707
75a327a12571c82ffde643c4239901cc,1,1,1,1,0.01007076,0.0100349,1.003573528385933,0,1.0,3.586e-05,bc1q13b22cedcabf9465f6ba53d226a8b3,0,4,101.63150673333332,1,1,2.1832345792049344,0,normal,,431
758240a7b4a74d4353067adad8bfc4d5,1,2,1,2,0.04503468,0.04487208,1.0036236341172506,0,1.0,0.00016259,1f8cbab97790e845e472e2276c3e642,1,1,43.743740949999996,1,1,0.0,0,normal,,542
eca11739893e2f659afd909f8ed3fc1d,1,1,1,1,0.01917058,0.01913815,1.001694521152776,0,1.0,3.243e-05,1a0a04d27209bdf1c11f735dc713d96,0,1,1019.9049633833333,1,1,-0.5855202986290678,0,normal,,18
2460fdd72cedc1f92c33acb91a1e3904,1,2,1,2,0.02836381,0.02829026,1.0025998347134313,0,1.0,7.356e-05,17c7c40c422d03ef29a6339577bc55a,0,7,79.16827556666667,1,1,0.9376006991925661,0,normal,,257
3846e85d6627cd56af5adccaa24027eb,2,2,2,2,0.04104086,0.04095884,1.0020024981176223,0,1.0,8.203e-05,3ff37d12e76128b473544f9ea83bf00,0,1,900.8857565666666,1,1,-1.2590787227441822,0,normal,,144
584f2b67b22281b7d5e9bcc3e24677af,1,2,1,2,0.00528597,0.00528166,1.0008160313234855,0,1.0,4.31e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,1,5,27.606699616666667,1,1,-2.2374736846206287,0,normal,,431
f47d3f5e5d8886efdf942c96a4fab880,1,1,1,1,0.03918778,0.03906702,1.0030910983228307,0,1.0,0.00012076,1022b669033da6587cf63fd11836c4f,0,0,-1.0,1,1,-0.20056104778165282,0,normal,,512
6fdcc21bdb2c0eb7f75c07518fd8acb4,1,1,1,1,0.05841855,0.05825564,1.0027964674321663,0,1.0,0.00016291,bc1q010e42ad3f5dd4049626ba30c9a2be,0,0,-1.0,1,1,1.3799673934126309,0,normal,,659
1cabef1728d53a79b00e454a6c50f6d7,1,1,1,1,0.09318152,0.09293129,1.002692634526003,0,1.0,0.00025023,1f8cbab97790e845e472e2276c3e642,1,2,46.11747115,1,1,0.16398746630802732,0,normal,,542
c3649c91faca60d4d56e09491de58d73,2,2,2,2,0.04193766,0.04191654,1.0005038583814407,0,1.0,2.111e-05,3172319bf2c14a03a3c8a71ff574e2b,0,0,-1.0,0,0,0.0,0,normal,,168
fd0dcd016876c983977c637ea125328d,1,2,1,2,0.29298695,0.2918583,1.0038671163369348,0,1.0,0.00112864,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,7,66.50412656666667,1,1,-0.2824437349846885,0,normal,,707
96555f206462db94c77d367e4304e628,1,1,1,1,0.47089496,0.47040803,1.0010351226359806,0,1.0,0.00048693,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,8,0.73827425,1,1,3.4505336396322397,0,normal,,707
9a9fada83e0407c6827e51a4d492e2d0,1,2,1,2,0.08282217,0.08258396,1.0028844584347856,0,1.0,0.0002382,1f8cbab97790e845e472e2276c3e642,2,3,11.5649295,1,1,-0.1720670065241596,0,normal,,542
5cf2d9a66a47761879a184f928fdb354,1,2,1,2,0.27276037,0.2717402,1.003754210823426,0,1.0,0.00102017,1dcb91d593c572b4347dbca7321a8b2,0,2,119.01948101666667,1,1,0.33042925108199356,0,normal,,488
ff741e8de93a9be51a3d31c789dc91f3,1,2,1,2,0.09498541,0.0946189,1.0038735390075344,0,1.0,0.00036651,1f8cbab97790e845e472e2276c3e642,2,4,10.9099794,1,1,0.26401661970514556,0,normal,,542
f12c20461cdb06cbe9c3d3719f688611,1,1,1,1,0.02397098,0.02395829,1.00052967052323,0,1.0,1.269e-05,17c7c40c422d03ef29a6339577bc55a,0,8,67.91981716666666,1,1,0.0842320210412408,0,normal,,257
7a4382176e77cdd359aa7cd5a67c7bd7,1,2,1,2,0.13626578,0.13606864,1.0014488275917215,0,1.0,0.00019715,12fe922e886a01136f7a26c5a9c0679,0,0,-1.0,0,0,0.0,0,normal,,564
299b4130cafcbc0e2b66201cf21d96e7,1,1,1,1,0.01857089,0.01856078,1.000544696936228,0,1.0,1.011e-05,17c7c40c422d03ef29a6339577bc55a,1,9,9.470632866666667,1,1,-0.8958690607123279,0,normal,,257
d742772afcf7ef7cbf00552925f5bb7f,1,2,1,2,0.00547991,0.00546252,1.0031835123715793,0,1.0,1.739e-05,bc1q13b22cedcabf9465f6ba53d226a8b3,0,6,69.49817576666666,1,1,-1.3889172762692727,0,normal,,431
d1d798f196f02aa26b2e6945b620c496,1,1,1,1,0.14199731,0.14171701,1.001977885364643,0,1.0,0.0002803,bc1q97867b1328172664f434d6d1e91691,0,0,-1.0,0,0,0.0,1,profile_deviation,deviation_549,549
b09dcd19413b4e2085a3a4735eeefb7f,1,1,1,1,0.17643375,0.17627771,1.0008851941632326,0,1.0,0.00015604,12fe922e886a01136f7a26c5a9c0679,1,1,33.29211088333333,1,1,0.0,0,normal,,564
7099a9e976e239a2d97a69a02f603cf4,1,2,1,2,0.19169819,0.19135172,1.0018106448167803,0,1.0,0.00034647,bc1qd253d9c36b9a0a41e02a89566a9ce7,0,1,1322.2146983333332,1,1,-0.06298356475669573,0,normal,,413
bf2ec4c36151a3b1bd9cdb85d5aba066,1,2,1,2,0.37681987,0.37562128,1.0031909533985934,0,1.0,0.00119859,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,9,68.05303365,1,1,0.7679741736873719,0,normal,,707
279e368715aad29d997836f3c3b210de,1,2,1,2,0.01539836,0.01538552,1.0008345509284053,0,1.0,1.285e-05,17c7c40c422d03ef29a6339577bc55a,2,10,42.82707035,1,1,-1.3987962420306623,0,normal,,257
2843d696a2a5ef39c163df1bdf32f343,1,1,1,1,0.01330827,0.01326022,1.0036236201209332,0,1.0,4.805e-05,16a8a61c3b290d08edddfcd1e52d770,0,0,-1.0,0,0,0.0,0,normal,,130
8b19a7d27a7403ba8ad1c52c0b9e1de9,1,2,1,2,0.37003572,0.36981144,1.0006064712330154,0,1.0,0.00022428,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,10,5.86001875,1,1,0.6070437927862106,0,normal,,707
d75bf26379f8573eea03f1a54004b62d,1,2,1,2,0.00933272,0.00931668,1.001721643332174,0,1.0,1.604e-05,bc1q13b22cedcabf9465f6ba53d226a8b3,1,7,43.96609601666667,1,1,1.1252986536747416,0,normal,,431
fac368c183674372d33e2b2c3cebcc1d,1,2,1,2,0.02802942,0.02795626,1.0026169451850855,0,1.0,7.316e-05,3172319bf2c14a03a3c8a71ff574e2b,0,1,89.15490516666667,1,1,0.0,0,normal,,168
b10a5f99b1fb8931ac2186062790a014,1,2,1,2,0.03658966,0.03649828,1.002503679625451,0,1.0,9.137e-05,3172319bf2c14a03a3c8a71ff574e2b,1,2,4.550629183333333,1,1,0.23095948876349592,0,normal,,168
047ef56ddefa244fd76e9ec19c4b4fe6,1,1,1,1,0.62291862,0.62188306,1.001665200528215,0,1.0,0.00103556,346b518db4bb8eb537d0bd18d536c75,0,2,695.4324422666667,1,1,0.5172995140725946,0,normal,,614
080233b1eccc1cc5c3252cec1b193089,1,1,1,1,0.0419653,0.04180112,1.0039276459578117,0,1.0,0.00016418,3172319bf2c14a03a3c8a71ff574e2b,2,3,8.650525866666667,1,1,1.12536312893145,0,normal,,168
7f2487bc8c102bc1736b8385522fb6b0,1,1,1,1,0.07459812,0.07430371,1.0039622516829914,0,1.0,0.00029441,30053f6b86d066b1ba827c6c97a24ad,0,2,602.3302968833334,1,1,1.8813177184165644,0,normal,,590
8772a3ba0d5ea574ea8e81315603534d,3,1,3,1,0.04776063,0.04771981,1.0008554099440043,0,1.0,4.083e-05,bc1q0a4c9f9384ec2b44feacaed248a9a7,0,3,486.9489887666667,1,1,-2.922645872956876,0,normal,,143
ed94cce074a71b17080d95969aa904a4,1,2,1,2,0.07797563,0.0777419,1.003006486849434,0,1.0,0.00023372,1f8cbab97790e845e472e2276c3e642,0,5,111.09605459999999,1,1,-0.4059626196155483,0,normal,,542
081bc596891b3e6addd44b035653d1b3,1,1,1,1,0.02162452,0.02153826,1.004004966046468,0,1.0,8.626e-05,17c7c40c422d03ef29a6339577bc55a,1,11,58.31289665,1,1,-0.12683546682770538,0,normal,,257
60387a3b365d11b8be6ab26e9a5765ca,1,1,1,1,0.31852863,0.31768402,1.0026586480490898,0,1.0,0.00084461,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,0,11,64.61096626666667,1,1,-0.22131186119353605,0,normal,,707
9f5a892cf63c8a1a56b48d3067ea2ce7,1,2,1,2,0.09631608,0.09603126,1.0029659092258083,0,1.0,0.00028482,1f8cbab97790e845e472e2276c3e642,1,6,26.138134983333334,1,1,0.38070957884874324,0,normal,,542
035da5182f0c7e2d39441fc450926491,1,1,1,1,0.01765194,0.01761566,1.0020595311217406,0,1.0,3.628e-05,3172319bf2c14a03a3c8a71ff574e2b,0,4,67.65592278333334,1,1,-3.421953507323943,0,normal,,168
eb8e7f1c63d5714f677987621cc23d78,1,1,1,1,0.00558182,0.00557782,1.0007171260456595,0,1.0,4e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,0,8,92.5834347,1,1,-1.2111733848405764,0,normal,,431
fd11892a63b479128d1f43c82b48b49b,1,2,1,2,0.07086283,0.07081,1.000746081061997,0,1.0,5.283e-05,1f8cbab97790e845e472e2276c3e642,2,7,19.354819733333333,1,1,-0.7584569697775566,0,normal,,542
dd0f2e32c482595ccbdab6b5174b1518,1,2,1,2,0.41935504,0.4182388,1.002668905897779,0,1.0,0.00111625,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,1,12,33.2255083,1,1,1.4017848844357366,0,normal,,707
75e33c1c1756b11011838ff8665622c5,1,1,1,1,0.08584523,0.08571081,1.0015682969277737,0,1.0,0.00013442,1f8cbab97790e845e472e2276c3e642,3,8,5.8051692500000005,1,1,-0.012233074158921785,0,normal,,542
c5634039b4a0fae4a3b2c1083913fdba,1,1,1,1,0.34045308,0.34013603,1.000932127066927,0,1.0,0.00031705,bc1q2d5d23e901a768ebd14b0cc7f4f4f9,2,13,13.20492355,1,1,0.030565110495638495,0,normal,,707
be5f991aba97127c997886b24c5ae8f2,1,2,1,2,0.02952083,0.02946308,1.0019600802088582,0,1.0,5.776e-05,17c7c40c422d03ef29a6339577bc55a,0,12,67.22670485,1,1,1.3374774609702669,0,normal,,257
bb1ebbe5b9738579994a9f834b8fef3b,3,2,3,2,0.00896175,0.00895592,1.0006509660649046,0,1.0,5.82e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,1,9,37.08206953333333,1,1,0.8813535759584793,0,normal,,431
ba30655bec9c45ebc64b6464d96cc044,1,1,1,1,0.02777725,0.02771787,1.0021423002561165,0,1.0,5.938e-05,3172319bf2c14a03a3c8a71ff574e2b,1,5,45.42793783333333,1,1,-0.5863666564102255,0,normal,,168
66dfa3f5e4ed03eb22c1282ecf3b37bd,1,2,1,2,0.03578257,0.03569532,1.0024442980200206,0,1.0,8.725e-05,17c7c40c422d03ef29a6339577bc55a,1,13,11.934850733333333,1,1,2.333702211005539,0,normal,,257
81f8f19bdd2c2d746a5bf38ce27398e4,1,1,1,1,0.09537072,0.09500223,1.0038787510566858,0,1.0,0.00036849,1f8cbab97790e845e472e2276c3e642,2,9,39.528686183333335,1,1,0.44231634973525497,0,normal,,542
a47908b238f64e20d2fbf7982f6b285a,1,2,1,2,0.02528943,0.02526934,1.0007950346150711,0,1.0,2.009e-05,3bf8e8ba0c9da72368acd40b8f14e3c,0,1,551.3078023166667,1,1,0.8462797738706355,0,normal,,513
58b54ed8d11b4ce4a813ef5b96a2dcfb,1,1,1,1,0.0350539,0.03495341,1.0028749698527268,0,1.0,0.00010049,3172319bf2c14a03a3c8a71ff574e2b,2,6,12.9423678,1,1,0.31233271640629157,0,normal,,168
fedd4ac440ea4115653894759b820a68,1,2,1,2,0.15724058,0.15699592,1.001558384447188,0,1.0,0.00024467,129993954a7b69b1cd66b09cf0e6d2b,0,0,-1.0,1,1,2.18375134135732,0,normal,,364
fd6bab41eb6c99c1b86e93bda2fc6f9c,1,1,1,1,0.10515289,0.10499804,1.0014747894341647,0,1.0,0.00015485,1f8cbab97790e845e472e2276c3e642,1,10,21.00510596666667,1,1,0.9021269643414971,0,normal,,542
486627341784bcfc8bb456618263b1ea,1,1,1,1,0.0399483,0.03992187,1.000662043135755,0,1.0,2.643e-05,3172319bf2c14a03a3c8a71ff574e2b,2,7,22.41748096666667,1,1,0.8881083997467428,0,normal,,168
53ce17605996981f38e531c9cd39613c,1,1,1,1,0.00615681,0.00614752,1.0015111784914894,0,1.0,9.29e-06,bc1q13b22cedcabf9465f6ba53d226a8b3,1,10,37.67369736666667,1,1,-0.8295092209406429,0,normal,,431
1b6eb20bb900691f2c9898a93714c238,1,2,1,2,0.08989773,0.08973044,1.0018643617483654,0,1.0,0.00016729,1f8cbab97790e845e472e2276c3e642,2,11,9.258110816666667,1,1,0.062079067922219025,0,normal,,542
78e8bf15c7753db0b795e838ede652f5,1,1,1,1,0.0144405,0.01438625,1.003770961855939,0,1.0,5.425e-05,16a8a61c3b290d08edddfcd1e52d770,0,1,172.83275826666667,1,1,0.0,0,normal,,130
06ab765f130e7fea92fcdc0b3db8e28b,1,1,1,1,0.02942839,0.02935219,1.0025960584201723,0,1.0,7.62e-05,17c7c40c422d03ef29a6339577bc55a,2,14,44.44541398333333,1,1,0.8993874394858772,0,normal,,257
ffb9d60947b6a2f22750d3d08deb45c9,1,3,1,3,0.21186896,0.21145956,1.0019360675866344,0,1.0,0.00040939,bc1q52246dd3692867c626e38f716fb276,0,0,-1.0,1,1,0.6594738439602096,0,normal,,623
2855482098a51177bd9a19541293d2d6,1,2,1,2,0.21468643,0.21401186,1.003152021574879,0,1.0,0.00067458,12fe922e886a01136f7a26c5a9c0679,0,2,210.80782495,1,1,2.904635957455655,0,normal,,564
4182a3dbb9f787e86edcd19f566f4e51,1,2,1,2,0.00886258,0.00883416,1.0032170574225505,0,1.0,2.842e-05,bc1q13b22cedcabf9465f6ba53d226a8b3,1,11,25.321283883333333,1,1,0.8374113503137602,0,normal,,431
85f80d9b00060d5a02b3c9484db6f475,1,2,1,2,0.01530429,0.01525354,1.0033270965297236,0,1.0,5.076e-05,178ef76b7a4c719548e1f6b69ce1e4e,0,0,-1.0,0,0,0.0,0,normal,,355
0962cc5644bbf740af2c45a5b645f77d,1,1,1,1,0.03333421,0.03322737,1.0032154215034172,0,1.0,0.00010684,3172319bf2c14a03a3c8a71ff574e2b,2,8,30.124061116666667,1,1,-0.035686634810239516,0,normal,,168
272791c534d37203713ba13d86016259,1,1,1,1,0.04060563,0.04049036,1.0028468504602082,0,1.0,0.00011527,3172319bf2c14a03a3c8a71ff574e2b,2,9,14.76419955,1,1,0.932125397785339,0,normal,,168
8c9da802759c8c8fd58e152dc6edd12d,1,2,1,2,0.14119472,0.14067548,1.003691048361804,0,1.0,0.00051923,12fe922e886a01136f7a26c5a9c0679,1,3,24.969255983333333,1,1,-1.0806514630032615,0,normal,,564
54c7f626a22634b52fddcb84f1b79a0a,1,2,1,2,0.03428339,0.0342304,1.0015480391698606,0,1.0,5.3e-05,3ff37d12e76128b473544f9ea83bf00,0,2,360.9733042666667,1,1,-1.47777140721239,0,normal,,144
d9a980bfb8dd259f0642e26a264a49a5,3,2,3,2,0.04122426,0.04116722,1.0013855684206998,0,1.0,5.704e-05,3172319bf2c14a03a3c8a71ff574e2b,2,10,35.70850585,1,1,0.9312857502451878,0,normal,,168
c5cc831683bf1d11b7ed519f4a7cf739,1,1,1,1,0.01211976,0.01210331,1.001359132336526,0,1.0,1.645e-05,3702b70adab2c2f91a646dacd613988,0,2,1227.3774088666667,1,1,0.10560360171397312,0,normal,,684
c6f85c3ea9d6c6c92aae22eb4a694089,1,2,1,2,0.09161595,0.09151878,1.0010617492934237,0,1.0,9.716e-05,1f8cbab97790e845e472e2276c3e642,0,12,103.88430696666666,1,1,0.14974930672223377,0,normal,,542
4596951cbf2669d8b97ca3bd350eed08,1,1,1,1,0.02968988,0.02965449,1.0011934111832643,0,1.0,3.539e-05,bc1qbe603328be9288e5af6e39722764e6,0,0,-1.0,1,1,0.48834069965942106,0,normal,,88
ccbf98f8ee2d604c28f205b02862763d,1,1,1,1,0.11842057,0.11803977,1.0032260313621417,0,1.0,0.0003808,12fe922e886a01136f7a26c5a9c0679,0,4,68.45141733333334,1,1,-1.545953742225159,0,normal,,564
25aae4ba453013c6403fe0099df32389,1,1,1,1,0.05539599,0.05536808,1.000504081051754,0,1.0,2.791e-05,bc1q0a4c9f9384ec2b44feacaed248a9a7,0,4,248.13296141666666,1,1,-0.30794903984882577,0,normal,,143
d63b935acf6fab8126afa05795a33273,1,3,1,3,0.79510386,0.7939659299999999,1.0014332227076796,0,1.0,0.00113794,198af5c6b11b7cb6372542482c56b21,0,1,512.1243608166667,1,1,-1.439252379418449,0,normal,,478
87e7099b46008f33814671a1be7a38c6,1,2,1,2,0.06852308,0.06844044,1.0012074732424279,0,1.0,8.264e-05,1d4a057b0cc1b3b9793b9b413748146,0,0,-1.0,0,0,0.0,0,normal,,107
24f62acb609141dd770c5816c685d4ec,1,1,1,1,0.05422493,0.05401347,1.0039149493635569,0,1.0,0.00021146,35f642a17cba85dbbaa574fe0e3c5ce,0,0,-1.0,0,0,0.0,0,normal,,680
1507a93eb6e962b39202756857ad564d,1,2,1,2,0.10989044,0.10982086,1.0006335772639188,0,1.0,6.958e-05,35f642a17cba85dbbaa574fe0e3c5ce,1,1,2.27651885,1,1,0.0,0,normal,,680
