entity_id,n_addresses,n_profile_wallets,n_disposable_addresses,wallet_ids,n_alerts,max_priority_tier,risk_score,countries,n_countries,asns,n_asns,n_distinct_src_ips,cross_border,multi_asn,multi_ip_operator,approx_volume_btc,heuristics_used
E02983,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02984,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02985,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02986,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02987,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02988,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02989,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02990,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02991,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02992,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02993,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02994,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02995,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02996,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02997,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02998,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E02999,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03000,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03001,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03002,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03003,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03004,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03005,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03006,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03007,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03008,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03009,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03010,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03011,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03012,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03013,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03014,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03015,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03016,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03017,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03018,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03019,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03020,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03021,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03022,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03023,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03024,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03025,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03026,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03027,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03028,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03029,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03030,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03031,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03032,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03033,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03034,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03035,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03036,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03037,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03038,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03039,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03040,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03041,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03042,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03043,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03044,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03045,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03046,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03047,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03048,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03049,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03050,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03051,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03052,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03053,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03054,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03055,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03056,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03057,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03058,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03059,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03060,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03061,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03062,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03063,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03064,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03065,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03066,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03067,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03068,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03069,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03070,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03071,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03072,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03073,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03074,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03075,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03076,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03077,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03078,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03079,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03080,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03081,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03082,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03083,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03084,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03085,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03086,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03087,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03088,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03089,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03090,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03091,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03092,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03093,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03094,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03095,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03096,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03097,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03098,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03099,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03100,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03101,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03102,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03103,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03104,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03105,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03106,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03107,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03108,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03109,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03110,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03111,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03112,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03113,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03114,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03115,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03116,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03117,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03118,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03119,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03120,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03121,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03122,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03123,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03124,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03125,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03126,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03127,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03128,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03129,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03130,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03131,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03132,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03133,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03134,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03135,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03136,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03137,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03138,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03139,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03140,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03141,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03142,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03143,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03144,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03145,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03146,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03147,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03148,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03149,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03150,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03151,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03152,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03153,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03154,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03155,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03156,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03157,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03158,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03159,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03160,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03161,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03162,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03163,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03164,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03165,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03166,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03167,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03168,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03169,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03170,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03171,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03172,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03173,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03174,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03175,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03176,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03177,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03178,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03179,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03180,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03181,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03182,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03183,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03184,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03185,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03186,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03187,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03188,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03189,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03190,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03191,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03192,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03193,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03194,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03195,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03196,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03197,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03198,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03199,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03200,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03201,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03202,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03203,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03204,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03205,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03206,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03207,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03208,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03209,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03210,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03211,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03212,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03213,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03214,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03215,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03216,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03217,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03218,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03219,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03220,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03221,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03222,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03223,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03224,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03225,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03226,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03227,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03228,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03229,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03230,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03231,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03232,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03233,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03234,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03235,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03236,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03237,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03238,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03239,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03240,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03241,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03242,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03243,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03244,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03245,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03246,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03247,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03248,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03249,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03250,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03251,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03252,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03253,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03254,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03255,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03256,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03257,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03258,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03259,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03260,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03261,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03262,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03263,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03264,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03265,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03266,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03267,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03268,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03269,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03270,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03271,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03272,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03273,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03274,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03275,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03276,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03277,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03278,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03279,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03280,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03281,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03282,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03283,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03284,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03285,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03286,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03287,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03288,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03289,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03290,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03291,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03292,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03293,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03294,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03295,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03296,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03297,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03298,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03299,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03300,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03301,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03302,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03303,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03304,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03305,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03306,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03307,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03308,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03309,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03310,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03311,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03312,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03313,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03314,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03315,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03316,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03317,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03318,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03319,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03320,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03321,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03322,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03323,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03324,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03325,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03326,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03327,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03328,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03329,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03330,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03331,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03332,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03333,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03334,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03335,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03336,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E03337,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
